away_id,away_score,game_date,game_id,home_id,home_score,status,team_name,win_status
142,16.0,2019-05-23,564759,108,7.0,Final,Los Angeles Angels,1.0
140,4.0,2019-05-24,564760,108,3.0,Final,Los Angeles Angels,1.0
140,2.0,2019-05-25,564761,108,3.0,Final,Los Angeles Angels,1.0
140,6.0,2019-05-26,564762,108,7.0,Final,Los Angeles Angels,1.0
108,5.0,2019-05-27,566111,133,8.0,Final,Los Angeles Angels,0.0
108,6.0,2019-05-28,566112,133,4.0,Final,Los Angeles Angels,0.0
108,12.0,2019-05-29,566113,133,7.0,Final,Los Angeles Angels,0.0
108,9.0,2019-05-30,566399,136,3.0,Final,Los Angeles Angels,0.0
108,3.0,2019-05-31,566400,136,4.0,Final,Los Angeles Angels,0.0
108,6.0,2019-06-01,566401,136,3.0,Final,Los Angeles Angels,0.0
108,13.0,2019-06-02,566402,136,3.0,Final,Los Angeles Angels,0.0
108,1.0,2019-06-03,565129,112,8.0,Final,Los Angeles Angels,0.0
133,4.0,2019-06-04,564763,108,2.0,Final,Los Angeles Angels,1.0
133,9.0,2019-06-05,564764,108,10.0,Final,Los Angeles Angels,1.0
133,7.0,2019-06-06,564765,108,4.0,Final,Los Angeles Angels,1.0
136,6.0,2019-06-07,564766,108,2.0,Final,Los Angeles Angels,1.0
136,3.0,2019-06-08,564767,108,12.0,Final,Los Angeles Angels,1.0
136,9.0,2019-06-09,564768,108,3.0,Final,Los Angeles Angels,1.0
119,3.0,2019-06-10,564769,108,5.0,Final,Los Angeles Angels,1.0
119,3.0,2019-06-11,564770,108,5.0,Final,Los Angeles Angels,1.0
108,5.0,2019-06-13,566698,139,3.0,Final,Los Angeles Angels,0.0
108,4.0,2019-06-14,566699,139,9.0,Final,Los Angeles Angels,0.0
108,5.0,2019-06-15,566700,139,3.0,Final,Los Angeles Angels,0.0
108,5.0,2019-06-16,566701,139,6.0,Final,Los Angeles Angels,0.0
108,10.0,2019-06-17,566898,141,5.0,Final,Los Angeles Angels,0.0
108,3.0,2019-06-18,566899,141,1.0,Final,Los Angeles Angels,0.0
108,11.0,2019-06-19,566900,141,6.0,Final,Los Angeles Angels,0.0
108,5.0,2019-06-20,566901,141,7.0,Final,Los Angeles Angels,0.0
108,1.0,2019-06-21,566605,138,5.0,Final,Los Angeles Angels,0.0
108,2.0,2019-06-22,566606,138,4.0,Final,Los Angeles Angels,0.0
108,6.0,2019-06-23,566607,138,4.0,Final,Los Angeles Angels,0.0
113,1.0,2019-06-25,564771,108,5.0,Final,Los Angeles Angels,1.0
113,1.0,2019-06-26,564772,108,5.0,Final,Los Angeles Angels,1.0
133,3.0,2019-06-27,564773,108,8.0,Final,Los Angeles Angels,1.0
133,7.0,2019-06-28,564774,108,2.0,Final,Los Angeles Angels,1.0
133,4.0,2019-06-29,564775,108,0.0,Final,Los Angeles Angels,1.0
133,12.0,2019-06-30,564776,108,3.0,Final,Los Angeles Angels,1.0
108,,2019-07-01,566806,140,,Postponed,Los Angeles Angels,
108,9.0,2019-07-02,566807,140,4.0,Final,Los Angeles Angels,0.0
108,6.0,2019-07-03,566808,140,2.0,Final,Los Angeles Angels,0.0
108,3.0,2019-07-04,566809,140,9.0,Final,Los Angeles Angels,0.0
108,5.0,2019-07-05,565650,117,4.0,Final,Los Angeles Angels,0.0
108,0.0,2019-07-06,565651,117,4.0,Final,Los Angeles Angels,0.0
108,10.0,2019-07-07,565652,117,11.0,Final,Los Angeles Angels,0.0
136,0.0,2019-07-12,564777,108,13.0,Final,Los Angeles Angels,1.0
136,2.0,2019-07-13,564778,108,9.0,Final,Los Angeles Angels,1.0
136,3.0,2019-07-14,564779,108,6.0,Final,Los Angeles Angels,1.0
117,6.0,2019-07-15,564780,108,9.0,Final,Los Angeles Angels,1.0
117,2.0,2019-07-16,564781,108,7.0,Final,Los Angeles Angels,1.0
117,11.0,2019-07-17,564782,108,2.0,Final,Los Angeles Angels,1.0
117,6.0,2019-07-18,564783,108,2.0,Final,Los Angeles Angels,1.0
108,0.0,2019-07-19,566420,136,10.0,Final,Los Angeles Angels,0.0
108,6.0,2019-07-20,566421,136,2.0,Final,Los Angeles Angels,0.0
108,9.0,2019-07-21,566422,136,3.0,Final,Los Angeles Angels,0.0
108,5.0,2019-07-23,565851,119,4.0,Final,Los Angeles Angels,0.0
109,18.0,2019-05-24,566496,137,2.0,Final,Arizona Diamondbacks,0.0
109,10.0,2019-05-25,566497,137,4.0,Final,Arizona Diamondbacks,0.0
109,6.0,2019-05-26,566498,137,2.0,Final,Arizona Diamondbacks,0.0
109,3.0,2019-05-27,565438,115,4.0,Final,Arizona Diamondbacks,0.0
109,2.0,2019-05-28,565439,115,6.0,Final,Arizona Diamondbacks,0.0
109,4.0,2019-05-29,565440,115,5.0,Final,Arizona Diamondbacks,0.0
109,10.0,2019-05-30,565441,115,11.0,Final,Arizona Diamondbacks,0.0
121,5.0,2019-05-31,564857,109,4.0,Final,Arizona Diamondbacks,1.0
121,5.0,2019-06-01,564858,109,6.0,Final,Arizona Diamondbacks,1.0
121,1.0,2019-06-02,564859,109,7.0,Final,Arizona Diamondbacks,1.0
119,3.0,2019-06-03,564860,109,1.0,Final,Arizona Diamondbacks,1.0
119,9.0,2019-06-04,564861,109,0.0,Final,Arizona Diamondbacks,1.0
119,2.0,2019-06-05,564862,109,3.0,Final,Arizona Diamondbacks,1.0
109,8.0,2019-06-07,566895,141,2.0,Final,Arizona Diamondbacks,0.0
109,6.0,2019-06-08,566896,141,0.0,Final,Arizona Diamondbacks,0.0
109,8.0,2019-06-09,566897,141,2.0,Final,Arizona Diamondbacks,0.0
109,13.0,2019-06-10,567093,143,8.0,Final,Arizona Diamondbacks,0.0
109,4.0,2019-06-11,567094,143,7.0,Final,Arizona Diamondbacks,0.0
109,2.0,2019-06-12,567095,143,0.0,Final,Arizona Diamondbacks,0.0
109,5.0,2019-06-13,565925,120,0.0,Final,Arizona Diamondbacks,0.0
109,3.0,2019-06-14,565926,120,7.0,Final,Arizona Diamondbacks,0.0
109,10.0,2019-06-15,565927,120,3.0,Final,Arizona Diamondbacks,0.0
109,5.0,2019-06-16,565928,120,15.0,Final,Arizona Diamondbacks,0.0
115,8.0,2019-06-18,564863,109,1.0,Final,Arizona Diamondbacks,1.0
115,6.0,2019-06-19,564864,109,4.0,Final,Arizona Diamondbacks,1.0
115,6.0,2019-06-20,564865,109,4.0,Final,Arizona Diamondbacks,1.0
137,11.0,2019-06-21,564866,109,5.0,Final,Arizona Diamondbacks,1.0
137,7.0,2019-06-22,564867,109,4.0,Final,Arizona Diamondbacks,1.0
137,2.0,2019-06-23,564868,109,3.0,Final,Arizona Diamondbacks,1.0
119,5.0,2019-06-24,564869,109,8.0,Final,Arizona Diamondbacks,1.0
119,3.0,2019-06-25,564870,109,2.0,Final,Arizona Diamondbacks,1.0
119,2.0,2019-06-26,564871,109,8.0,Final,Arizona Diamondbacks,1.0
109,5.0,2019-06-27,566512,137,1.0,Final,Arizona Diamondbacks,0.0
109,3.0,2019-06-28,566510,137,6.0,Final,Arizona Diamondbacks,0.0
109,4.0,2019-06-29,566511,137,3.0,Final,Arizona Diamondbacks,0.0
109,4.0,2019-06-30,566513,137,10.0,Final,Arizona Diamondbacks,0.0
109,4.0,2019-07-02,565842,119,5.0,Final,Arizona Diamondbacks,0.0
109,4.0,2019-07-03,565843,119,5.0,Final,Arizona Diamondbacks,0.0
115,0.0,2019-07-05,564872,109,8.0,Final,Arizona Diamondbacks,1.0
115,2.0,2019-07-06,564873,109,4.0,Final,Arizona Diamondbacks,1.0
115,3.0,2019-07-07,564874,109,5.0,Final,Arizona Diamondbacks,1.0
109,4.0,2019-07-12,566610,138,2.0,Final,Arizona Diamondbacks,0.0
109,2.0,2019-07-13,566611,138,4.0,Final,Arizona Diamondbacks,0.0
109,2.0,2019-07-14,566612,138,5.0,Final,Arizona Diamondbacks,0.0
109,9.0,2019-07-16,566814,140,2.0,Final,Arizona Diamondbacks,0.0
109,19.0,2019-07-17,566815,140,4.0,Final,Arizona Diamondbacks,0.0
158,5.0,2019-07-18,564875,109,1.0,Final,Arizona Diamondbacks,1.0
158,7.0,2019-07-19,564876,109,10.0,Final,Arizona Diamondbacks,1.0
158,8.0,2019-07-20,564877,109,3.0,Final,Arizona Diamondbacks,1.0
158,7.0,2019-07-21,564878,109,4.0,Final,Arizona Diamondbacks,1.0
110,3.0,2019-07-22,564879,109,6.0,Final,Arizona Diamondbacks,1.0
110,7.0,2019-07-23,564880,109,2.0,Final,Arizona Diamondbacks,1.0
147,6.0,2019-05-23,564955,110,5.0,Final,Baltimore Orioles,1.0
110,6.0,2019-05-24,565435,115,8.0,Final,Baltimore Orioles,0.0
110,9.0,2019-05-25,565436,115,6.0,Final,Baltimore Orioles,0.0
110,7.0,2019-05-26,565437,115,8.0,Final,Baltimore Orioles,0.0
116,3.0,2019-05-27,564956,110,5.0,Final,Baltimore Orioles,1.0
116,3.0,2019-05-28,564957,110,0.0,Final,Baltimore Orioles,1.0
116,4.0,2019-05-29,564958,110,2.0,Final,Baltimore Orioles,1.0
137,6.0,2019-05-31,564959,110,9.0,Final,Baltimore Orioles,1.0
137,8.0,2019-06-01,564960,110,2.0,Final,Baltimore Orioles,1.0
137,8.0,2019-06-02,564961,110,1.0,Final,Baltimore Orioles,1.0
110,12.0,2019-06-04,566793,140,11.0,Final,Baltimore Orioles,0.0
110,1.0,2019-06-05,566794,140,2.0,Final,Baltimore Orioles,0.0
110,3.0,2019-06-06,566795,140,4.0,Final,Baltimore Orioles,0.0
110,3.0,2019-06-07,565636,117,4.0,Final,Baltimore Orioles,0.0
110,4.0,2019-06-08,565637,117,1.0,Final,Baltimore Orioles,0.0
110,0.0,2019-06-09,565638,117,4.0,Final,Baltimore Orioles,0.0
141,2.0,2019-06-11,564962,110,4.0,Final,Baltimore Orioles,1.0
141,8.0,2019-06-12,564963,110,6.0,Final,Baltimore Orioles,1.0
141,12.0,2019-06-13,564964,110,3.0,Final,Baltimore Orioles,1.0
111,13.0,2019-06-14,564965,110,2.0,Final,Baltimore Orioles,1.0
111,7.0,2019-06-15,564966,110,2.0,Final,Baltimore Orioles,1.0
111,8.0,2019-06-16,564967,110,6.0,Final,Baltimore Orioles,1.0
110,2.0,2019-06-17,566120,133,3.0,Final,Baltimore Orioles,0.0
110,2.0,2019-06-18,566121,133,16.0,Final,Baltimore Orioles,0.0
110,3.0,2019-06-19,566122,133,8.0,Final,Baltimore Orioles,0.0
110,2.0,2019-06-20,566410,136,5.0,Final,Baltimore Orioles,0.0
110,9.0,2019-06-21,566411,136,10.0,Final,Baltimore Orioles,0.0
110,8.0,2019-06-22,566412,136,4.0,Final,Baltimore Orioles,0.0
110,3.0,2019-06-23,566413,136,13.0,Final,Baltimore Orioles,0.0
135,8.0,2019-06-25,564968,110,3.0,Final,Baltimore Orioles,1.0
135,10.0,2019-06-26,564969,110,5.0,Final,Baltimore Orioles,1.0
114,0.0,2019-06-28,564970,110,13.0,Final,Baltimore Orioles,1.0
114,0.0,2019-06-29,564971,110,13.0,Final,Baltimore Orioles,1.0
114,2.0,2019-06-30,564972,110,0.0,Final,Baltimore Orioles,1.0
110,3.0,2019-07-01,566705,139,6.0,Final,Baltimore Orioles,0.0
110,3.0,2019-07-02,566706,139,6.0,Final,Baltimore Orioles,0.0
110,9.0,2019-07-03,566707,139,6.0,Final,Baltimore Orioles,0.0
110,4.0,2019-07-05,566909,141,1.0,Final,Baltimore Orioles,0.0
110,8.0,2019-07-06,566910,141,1.0,Final,Baltimore Orioles,0.0
110,1.0,2019-07-07,566911,141,6.0,Final,Baltimore Orioles,0.0
139,16.0,2019-07-12,564973,110,4.0,Final,Baltimore Orioles,1.0
139,1.0,2019-07-13,564945,110,2.0,Final,Baltimore Orioles,1.0
139,12.0,2019-07-13,564974,110,4.0,Final,Baltimore Orioles,1.0
139,4.0,2019-07-14,564975,110,1.0,Final,Baltimore Orioles,1.0
120,8.0,2019-07-16,564976,110,1.0,Final,Baltimore Orioles,1.0
120,2.0,2019-07-17,564977,110,9.0,Final,Baltimore Orioles,1.0
111,2.0,2019-07-19,564978,110,11.0,Final,Baltimore Orioles,1.0
111,17.0,2019-07-20,564979,110,6.0,Final,Baltimore Orioles,1.0
111,0.0,2019-07-21,564980,110,5.0,Final,Baltimore Orioles,1.0
110,3.0,2019-07-22,564879,109,6.0,Final,Baltimore Orioles,0.0
110,7.0,2019-07-23,564880,109,2.0,Final,Baltimore Orioles,0.0
111,8.0,2019-05-23,566888,141,2.0,Final,Boston Red Sox,0.0
111,3.0,2019-05-24,565630,117,4.0,Final,Boston Red Sox,0.0
111,3.0,2019-05-25,565631,117,4.0,Final,Boston Red Sox,0.0
111,4.0,2019-05-26,565632,117,1.0,Final,Boston Red Sox,0.0
114,5.0,2019-05-27,565051,111,12.0,Final,Boston Red Sox,1.0
114,7.0,2019-05-28,565052,111,5.0,Final,Boston Red Sox,1.0
114,14.0,2019-05-29,565053,111,9.0,Final,Boston Red Sox,1.0
111,,2019-05-30,567487,147,,Postponed,Boston Red Sox,
111,1.0,2019-05-31,567488,147,4.0,Final,Boston Red Sox,0.0
111,3.0,2019-06-01,567489,147,5.0,Final,Boston Red Sox,0.0
111,8.0,2019-06-02,567490,147,5.0,Final,Boston Red Sox,0.0
111,8.0,2019-06-04,565730,118,3.0,Final,Boston Red Sox,0.0
111,8.0,2019-06-05,565731,118,0.0,Final,Boston Red Sox,0.0
111,7.0,2019-06-06,565732,118,5.0,Final,Boston Red Sox,0.0
139,5.0,2019-06-07,565054,111,1.0,Final,Boston Red Sox,1.0
139,9.0,2019-06-08,565055,111,2.0,Final,Boston Red Sox,1.0
139,1.0,2019-06-08,565037,111,5.0,Final,Boston Red Sox,1.0
139,6.0,2019-06-09,565056,111,1.0,Final,Boston Red Sox,1.0
140,4.0,2019-06-10,565057,111,3.0,Final,Boston Red Sox,1.0
140,9.0,2019-06-11,565058,111,5.0,Final,Boston Red Sox,1.0
140,3.0,2019-06-12,565059,111,4.0,Final,Boston Red Sox,1.0
140,6.0,2019-06-13,565060,111,7.0,Final,Boston Red Sox,1.0
111,13.0,2019-06-14,564965,110,2.0,Final,Boston Red Sox,0.0
111,7.0,2019-06-15,564966,110,2.0,Final,Boston Red Sox,0.0
111,8.0,2019-06-16,564967,110,6.0,Final,Boston Red Sox,0.0
111,2.0,2019-06-17,566996,142,0.0,Final,Boston Red Sox,0.0
111,3.0,2019-06-18,566997,142,4.0,Final,Boston Red Sox,0.0
111,9.0,2019-06-19,566998,142,4.0,Final,Boston Red Sox,0.0
